bb_id,x1,y1,x2,y2,class_name
30176,67,260,206,402,suitcase
30177,195,165,365,401,person
30178,259,327,325,405,skateboard
30179,223,378,329,553,person
30180,210,413,242,551,suitcase
30181,60,477,109,632,person
30182,88,466,110,488,kite
30183,108,429,205,609,person
30184,121,344,148,402,kite
30185,47,474,111,593,person
30186,84,468,110,497,kite
30187,121,420,205,606,person
30188,112,330,169,403,kite
30189,265,95,366,294,person
30190,109,148,499,339,motorcycle
30191,234,94,355,295,person
30192,97,133,515,339,motorcycle
30193,419,188,466,368,person
30194,414,168,488,212,umbrella
30195,272,230,334,373,person
30196,261,177,353,252,umbrella
30197,200,196,253,375,person
30198,166,164,264,207,umbrella
30199,361,191,414,378,person
30200,313,150,430,194,umbrella
30201,467,191,528,361,person
30202,451,151,554,200,umbrella
30203,96,200,168,379,person
30204,68,184,192,249,umbrella
30205,535,172,574,324,person
30206,540,156,606,233,umbrella
30207,409,194,463,373,person
30208,401,164,487,207,umbrella
30209,41,185,97,385,person
30210,12,142,129,188,umbrella
30211,351,193,417,381,person
30212,305,159,414,194,umbrella
30213,359,196,386,232,person
30214,304,136,411,193,umbrella
30215,30,195,55,378,person
30216,13,136,120,189,umbrella
30217,597,188,634,323,person
30218,594,159,634,208,umbrella
30219,537,176,571,331,person
30220,545,166,599,229,umbrella
30221,400,194,432,367,person
30222,387,170,464,196,umbrella
30223,114,223,161,379,person
30224,69,186,186,248,umbrella
30225,421,194,464,370,person
30226,53,191,103,363,person
30227,374,168,460,394,person
30228,330,129,503,221,umbrella
30229,501,2,637,221,person
30230,0,1,637,478,giraffe
30231,90,45,617,476,person
30232,338,408,426,477,tie
30233,32,1,335,426,person
30234,361,49,636,426,giraffe
30235,157,23,598,429,person
30236,185,107,253,148,frisbee
30237,279,15,409,413,person
30238,187,104,253,147,frisbee
30239,125,408,219,589,person
30240,111,455,378,573,bench
30241,31,18,518,421,person
30242,317,111,637,477,keyboard
30243,127,74,413,638,person
30244,282,0,414,154,couch
30245,337,261,425,476,person
30246,215,181,224,202,banana
30247,46,45,265,589,person
30248,16,333,76,555,skateboard
30249,37,41,270,600,person
30250,8,321,88,562,skateboard
30251,43,33,143,226,person
30252,43,156,571,222,bench
30253,130,44,242,226,person
30254,404,19,506,226,person
30255,286,27,393,227,person
30256,82,243,132,285,person
30257,95,250,134,273,pizza
30258,5,143,74,335,person
30259,44,237,60,282,pizza
30260,217,145,369,347,person
30261,233,205,273,229,pizza
30262,294,116,479,462,person
30263,277,340,317,379,pizza
30264,472,6,628,465,person
30265,425,177,488,238,pizza
30266,182,124,546,447,person
30267,182,400,254,458,skateboard
30268,4,42,339,275,person
30269,241,73,302,221,bottle
30270,310,202,371,265,person
30271,9,250,449,422,dining table
30272,39,145,168,330,person
30273,407,125,567,424,person
30274,1,314,33,366,person
30275,1,248,455,424,dining table
30276,328,82,406,398,person
30277,242,1,428,172,umbrella
30278,222,42,344,400,person
30279,169,30,317,409,person
30280,19,177,489,436,bicycle
30281,285,309,306,341,person
30282,302,309,323,341,bench
30283,194,45,341,249,person
30284,211,197,465,355,motorcycle
30285,1,3,638,418,person
30286,65,26,408,369,laptop
30287,251,1,635,397,person
30288,71,29,429,373,laptop
30289,35,89,570,476,person
30290,141,298,437,401,pizza
30291,1,47,115,227,person
30292,13,148,154,282,bicycle
30293,197,48,353,205,person
30294,173,138,397,282,bicycle
30295,483,45,620,226,person
30296,454,133,631,286,bicycle
30297,504,65,634,276,person
30298,450,146,636,287,bicycle
30299,220,57,353,240,person
30300,169,156,419,291,bicycle
30301,0,64,101,276,person
30302,0,166,168,283,bicycle
30303,287,49,488,281,person
30304,360,307,501,367,skateboard
30305,406,145,451,219,person
30306,91,183,616,334,boat
30307,407,128,442,184,person
30308,41,45,557,362,bus
30309,390,121,447,182,person
30310,41,51,558,360,bus
30311,401,128,445,175,person
30312,45,42,563,361,bus
30313,501,126,601,335,person
30314,496,182,620,374,motorcycle
30315,424,103,512,373,person
30316,340,185,510,477,motorcycle
30317,333,101,491,460,person
30318,162,0,357,477,person
30319,65,261,349,477,motorcycle
30320,85,35,338,478,person
30321,546,107,591,145,person
30322,512,189,613,369,motorcycle
30323,251,201,296,299,person
30324,45,104,88,214,traffic light
30325,245,28,353,345,person
30326,213,162,413,401,bicycle
30327,321,85,519,415,person
30328,330,362,596,422,bed
30329,81,101,238,569,person
30330,196,207,228,240,cell phone
30331,174,59,314,313,person
30332,230,113,253,140,sandwich
30333,352,37,491,306,person
30334,407,95,442,125,sandwich
30335,169,45,317,305,person
30336,203,99,267,153,sandwich
30337,344,17,495,304,person
30338,389,85,452,137,sandwich
30339,157,11,483,629,person
30340,215,237,390,370,book
30341,230,0,481,574,person
30342,225,268,354,352,book
30343,205,45,457,292,person
30344,317,274,455,315,skateboard
30345,201,45,455,301,person
30346,324,282,433,311,skateboard
30347,203,42,460,296,person
30348,312,274,474,305,skateboard
30349,235,80,453,319,person
30350,209,165,541,477,motorcycle
30351,66,38,275,612,person
30352,42,366,89,612,skateboard
30353,109,12,345,291,person
30354,170,223,351,318,skateboard
30355,123,1,332,294,person
30356,170,246,349,310,skateboard
30357,349,49,637,477,person
30358,284,132,459,453,backpack
30359,367,56,637,475,person
30360,272,202,457,434,backpack
30361,286,49,412,313,person
30362,288,153,417,340,bicycle
30363,273,42,403,236,person
30364,280,157,416,346,bicycle
30365,127,3,422,509,person
30366,28,475,361,638,cake
30367,65,74,404,428,person
30368,200,304,408,447,skateboard
30369,355,102,422,172,person
30370,31,111,606,371,car
30371,369,98,412,158,person
30372,34,96,607,369,car
30373,436,97,480,161,person
30374,496,89,543,157,person
30375,317,88,363,163,person
30376,484,42,619,285,person
30377,58,90,638,423,boat
30378,162,122,188,176,person
30379,1,50,330,287,boat
30380,193,125,229,170,person
30381,178,148,225,249,person
30382,95,132,161,241,person
30383,9,49,63,189,person
30384,472,42,621,297,person
30385,341,204,635,415,boat
30386,133,85,262,402,person
30387,80,136,414,556,horse
30388,137,2,627,348,person
30389,2,145,609,438,dining table
30390,149,1,634,351,person
30391,1,243,633,475,dining table
30392,41,49,279,628,person
30393,29,167,362,376,keyboard
30394,297,5,609,329,person
30395,91,195,396,379,sink
30396,279,78,612,476,person
30397,72,38,424,376,person
30398,63,37,426,615,motorcycle
30399,277,117,333,193,person
30400,306,145,328,213,snowboard
30401,285,119,324,189,person
30402,311,145,326,201,snowboard
30403,268,114,314,180,person
30404,306,141,336,212,snowboard
30405,274,113,325,199,person
30406,313,145,329,199,snowboard
30407,0,16,279,441,person
30408,0,266,330,497,surfboard
30409,334,213,406,269,person
30410,89,42,526,411,bus
30411,191,253,204,269,person
30412,89,45,524,405,bus
30413,166,251,184,268,person
30414,234,122,252,145,person
30415,213,123,229,148,person
30416,226,249,251,268,person
30417,141,141,161,164,person
30418,261,114,285,136,person
30419,126,241,148,265,person
30420,256,97,388,561,person
30421,267,202,369,562,person
30422,412,13,637,367,person
30423,437,329,527,407,bowl
30424,215,81,469,421,person
30425,21,1,424,227,umbrella
30426,225,91,457,422,person
30427,111,1,421,113,umbrella
30428,203,10,305,279,person
30429,292,140,352,167,pizza
30430,205,8,312,209,person
30431,293,140,361,165,pizza
30432,89,4,283,257,person
30433,65,252,300,328,keyboard
30434,0,61,73,233,person
30435,1,144,77,274,bicycle
30436,314,73,432,319,person
30437,249,178,474,344,bicycle
30438,253,50,403,374,person
30439,185,195,464,417,bicycle
30440,314,72,436,200,person
30441,377,179,493,341,bicycle
30442,234,52,350,371,person
30443,186,206,463,416,bicycle
30444,324,63,433,268,person
30445,359,174,477,342,bicycle
30446,320,69,439,292,person
30447,183,202,467,420,bicycle
30448,183,67,345,477,person
30449,189,4,420,103,umbrella
30450,188,68,342,475,person
30451,194,17,423,83,umbrella
30452,220,30,390,267,person
30453,196,124,405,320,bicycle
30454,194,20,380,248,person
30455,132,129,480,321,bicycle
30456,179,20,409,423,person
30457,77,124,601,422,motorcycle
30458,47,69,73,141,person
30459,5,92,89,144,motorcycle
30460,75,65,106,144,person
30461,164,41,241,243,person
30462,79,129,599,420,motorcycle
30463,41,62,496,573,person
30464,25,2,496,635,bench
30465,326,131,490,345,person
30466,159,212,180,233,sports ball
30467,1,183,467,633,person
30468,4,228,263,638,chair
30469,252,81,337,233,person
30470,257,135,382,245,bicycle
30471,168,22,370,318,person
30472,45,66,503,378,motorcycle
30473,38,125,252,561,person
30474,63,203,177,232,tennis racket
30475,41,119,248,561,person
30476,69,192,183,233,tennis racket
30477,149,30,636,387,person
30478,2,113,551,384,bed
30479,159,28,390,384,person
30480,372,241,435,281,bed
30481,605,339,638,373,person
30482,286,174,637,477,dining table
30483,603,261,637,328,person
30484,248,114,317,234,person
30485,365,102,457,197,person
30486,562,145,637,293,person
30487,501,115,591,256,person
30488,230,121,307,313,person
30489,441,361,635,477,person
30490,169,159,307,408,person
30491,157,2,635,401,person
30492,174,188,304,326,banana
30493,1,101,221,395,person
30494,154,353,217,402,sports ball
30495,19,53,406,477,person
30496,1,3,628,249,umbrella
30497,26,45,405,477,person
30498,0,0,630,451,umbrella
30499,213,36,281,205,person
30500,137,49,339,300,horse
30501,268,293,293,388,person
30502,283,335,303,372,handbag
30503,87,312,122,394,person
30504,79,368,99,418,handbag
30505,204,77,402,255,person
30506,133,193,592,328,boat
30507,312,109,431,256,person
30508,145,70,332,270,cow
30509,249,117,503,639,person
30510,259,286,489,638,backpack
30511,306,111,394,203,person
30512,34,198,625,418,dining table
30513,206,105,302,213,person
30514,46,180,604,424,dining table
30515,430,140,537,245,person
30516,534,155,630,294,person
30517,47,114,192,265,person
30518,121,112,252,607,person
30519,200,250,271,374,backpack
30520,126,109,249,606,person
30521,186,199,270,372,backpack
30522,53,67,473,441,person
30523,81,382,147,429,scissors
30524,65,317,192,543,person
30525,16,533,477,637,bench
30526,193,303,350,637,person
30527,69,2,425,460,person
30528,103,410,314,514,banana
30529,291,348,299,375,person
30530,273,225,335,291,clock
30531,298,353,307,379,person
30532,249,353,269,390,person
30533,208,88,527,410,person
30534,380,141,514,198,frisbee
30535,249,11,408,341,person
30536,228,160,439,376,bicycle
30537,443,20,607,357,person
30538,410,164,635,388,bicycle
30539,378,80,523,401,person
30540,373,231,417,398,umbrella
30541,377,74,519,401,person
30542,367,213,436,405,umbrella
30543,67,20,197,402,person
30544,113,114,127,150,carrot
30545,101,167,159,278,carrot
30546,50,4,214,414,person
30547,113,114,133,151,carrot
30548,66,100,185,325,person
30549,114,137,638,420,bench
30550,148,19,369,314,person
30551,156,78,169,129,frisbee
30552,314,173,430,333,person
30553,174,273,485,395,boat
30554,210,213,401,341,person
30555,0,305,463,637,person
30556,110,102,440,637,cat
30557,290,177,349,314,person
30558,0,227,495,477,dining table
30559,357,170,419,312,person
30560,425,190,503,347,person
30561,58,74,198,291,person
30562,390,178,425,289,person
30563,7,258,533,467,dining table
30564,432,175,509,301,person
30565,272,153,369,272,person
30566,97,81,206,208,person
30567,393,49,598,397,person
30568,1,226,411,338,bench
30569,606,205,620,237,person
30570,72,79,560,328,train
30571,582,207,600,236,person
30572,68,20,320,500,person
30573,132,95,464,503,sheep
30574,1,447,265,638,person
30575,105,297,273,637,bottle
30576,110,41,597,479,person
30577,128,425,227,478,backpack
30578,2,201,346,637,person
30579,99,1,357,116,sink
30580,593,209,615,276,person
30581,0,17,354,468,elephant
30582,260,199,302,369,person
30583,340,193,393,386,person
30584,349,153,466,477,person
30585,117,216,248,588,person
30586,48,567,275,603,skis
30587,101,198,277,598,person
30588,4,540,305,604,skis
30589,190,368,249,540,person
30590,1,504,285,560,skis
30591,118,213,311,580,person
30592,48,572,267,594,skis
30593,310,54,419,176,person
30594,244,89,490,233,horse
30595,93,187,260,342,person
30596,312,46,399,189,person
30597,249,83,499,282,horse
30598,511,0,638,224,person
30599,240,65,468,455,chair
30600,208,3,399,217,person
30601,407,2,590,324,person
30602,1,1,200,303,person
30603,69,281,308,571,person
30604,65,366,455,590,bench
30605,97,0,587,401,person
30606,258,315,465,477,pizza
30607,14,73,390,638,person
30608,249,69,424,599,person
30609,89,280,142,333,person
30610,105,339,144,370,backpack
30611,433,180,480,241,person
30612,474,243,520,272,backpack
30613,142,241,198,304,person
30614,154,313,194,349,backpack
30615,390,216,438,301,person
30616,431,252,476,306,backpack
30617,334,229,396,316,person
30618,293,300,354,372,backpack
30619,285,73,459,328,person
30620,287,174,320,236,bottle
30621,16,45,241,351,person
30622,76,216,106,293,bottle
30623,341,11,564,366,person
30624,345,249,377,309,bottle
30625,35,0,632,425,person
30626,276,227,365,313,hot dog
30627,198,130,243,215,person
30628,142,11,548,363,train
30629,354,87,520,333,person
30630,83,115,592,393,motorcycle
30631,254,77,446,329,person
30632,393,93,530,317,person
30633,91,130,583,380,motorcycle
30634,298,87,441,311,person
30635,227,1,545,508,person
30636,0,5,457,510,horse
30637,244,158,390,347,person
30638,198,215,296,256,baseball bat
30639,233,150,398,352,person
30640,184,208,291,253,baseball bat
30641,122,18,358,546,person
30642,58,265,462,597,bicycle
30643,209,129,613,638,person
30644,144,77,421,376,knife
30645,207,28,334,423,person
30646,21,102,180,406,bottle
30647,306,101,459,478,person
30648,219,269,365,341,cake
30649,49,117,268,476,person
30650,304,158,425,495,person
30651,385,340,463,476,suitcase
30652,300,142,426,369,person
30653,178,87,377,352,refrigerator
30654,343,277,477,634,person
30655,399,469,462,622,wine glass
30656,29,53,304,635,person
30657,124,293,171,392,wine glass
30658,149,173,210,326,person
30659,147,314,281,333,skis
30660,360,167,449,323,person
30661,339,296,484,329,skis
30662,136,164,222,318,person
30663,146,304,276,332,skis
30664,354,172,454,316,person
30665,344,304,492,330,skis
30666,196,79,501,382,person
30667,175,145,494,434,person
30668,190,140,525,434,person
30669,199,72,541,434,person
30670,130,118,325,285,person
30671,157,268,399,361,surfboard
30672,181,188,510,626,person
30673,21,68,621,524,umbrella
30674,242,142,330,269,person
30675,149,174,317,336,horse
30676,0,86,238,473,person
30677,259,61,329,125,frisbee
30678,197,55,635,478,person
30679,197,361,233,423,person
30680,5,181,300,485,boat
30681,140,317,167,372,person
30682,1,171,295,493,boat
30683,177,321,216,407,person
30684,132,315,165,389,person
30685,4,173,299,484,boat
30686,213,121,413,384,person
30687,208,79,349,198,chair
30688,159,4,356,170,person
30689,193,98,333,206,chair
30690,209,1,523,380,person
30691,4,28,527,387,motorcycle
30692,261,5,523,296,person
30693,13,19,523,369,motorcycle
30694,127,9,545,477,person
30695,252,249,305,303,sandwich
30696,324,36,605,414,person
30697,2,8,635,422,bus
30698,7,84,339,420,person
30699,190,27,628,424,person
30700,0,0,639,424,bus
30701,260,126,310,193,person
30702,254,158,311,223,bicycle
30703,131,7,363,223,person
30704,0,94,220,249,keyboard
30705,0,94,220,249,laptop
30706,261,167,380,362,person
30707,52,288,161,374,vase
30708,36,97,133,225,vase
30709,537,253,638,418,vase
30710,383,159,508,369,person
30711,86,134,207,352,person
30712,125,3,319,474,person
30713,153,117,279,310,backpack
30714,345,33,576,409,person
30715,344,352,413,411,sports ball
30716,185,45,280,240,person
30717,170,91,243,168,banana
30718,223,9,342,341,person
30719,231,289,317,336,skateboard
30720,211,0,346,341,person
30721,222,275,336,360,skateboard
30722,81,146,376,467,person
30723,125,265,280,350,pizza
30724,208,424,417,475,person
30725,233,114,435,476,toilet
30726,0,64,465,639,person
30727,160,393,411,638,knife
30728,233,8,403,416,person
30729,265,106,285,129,cup
30730,229,8,405,413,person
30731,264,108,288,121,cup
30732,506,163,531,180,person
30733,215,77,251,113,traffic light
30734,331,226,368,280,person
30735,148,180,175,300,person
30736,305,183,336,308,person
30737,403,178,453,280,person
30738,586,186,632,304,person
30739,525,170,568,303,person
30740,371,187,415,319,person
30741,180,172,224,309,person
30742,466,171,515,295,person
30743,239,152,316,375,person
30744,55,156,166,411,person
30745,1,45,145,437,person
30746,4,57,612,423,bowl
30747,53,5,450,518,person
30748,3,400,270,534,skateboard
